,Text,True,mask,0,1,2,3,4,5
317,i may choose one thing to focus on and feel reluctant to get out of it to move on to the next task in other words i am often too lazy to change my current flow to establish a new one,LABEL_4,0,3.807499382446622e-08,3.807499382446622e-08,3.807499382446622e-08,3.807499382446622e-08,3.807499382446622e-08,3.807499382446622e-08
318,i feel reluctant to even make the first contact with the other party,LABEL_4,-1,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08,6.722191159269642e-08
319,i feel reluctant to even make the first contact with the other party,LABEL_4,0,9.071371209756762e-08,9.071371209756762e-08,9.071371209756762e-08,9.071371209756762e-08,9.071371209756762e-08,9.071371209756762e-08
320,i do feel reluctant to go home because of my father s attitude i don t think he likes me,LABEL_4,-1,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08,5.8330048346988406e-08
321,i do feel reluctant to go home because of my father s attitude i don t think he likes me,LABEL_4,0,6.89341277393396e-08,6.89341277393396e-08,6.89341277393396e-08,6.89341277393396e-08,6.89341277393396e-08,6.89341277393396e-08
322,i feel reluctant to take back the infamous econs test paper now,LABEL_4,-1,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08,6.644623340434919e-08
323,i feel reluctant to take back the infamous econs test paper now,LABEL_4,0,7.455447104121049e-08,7.455447104121049e-08,7.455447104121049e-08,7.455447104121049e-08,7.455447104121049e-08,7.455447104121049e-08
324,i feel myself hesitant in calling back because i fear the question about who am i dating and then not being able to even keep a poker voice if when deciding to avoid the the truth,LABEL_4,-1,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07,1.1319033177414894e-07
325,i feel myself hesitant in calling back because i fear the question about who am i dating and then not being able to even keep a poker voice if when deciding to avoid the the truth,LABEL_4,0,1.2097925150555966e-07,1.2097925150555966e-07,1.2097925150555966e-07,1.2097925150555966e-07,1.2097925150555966e-07,1.2097925150555966e-07
326,i feel hesitant to say more because i am getting the news second hand,LABEL_4,-1,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07,1.0799141136885737e-07
327,i feel hesitant to say more because i am getting the news second hand,LABEL_4,0,1.2740646582187765e-07,1.2740646582187765e-07,1.2740646582187765e-07,1.2740646582187765e-07,1.2740646582187765e-07,1.2740646582187765e-07
328,i love new england for its european feel and stand in reluctant awe of new york as a city made god but south carolina stole my heart,LABEL_4,-1,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08,6.501839777683927e-08
329,i love new england for its european feel and stand in reluctant awe of new york as a city made god but south carolina stole my heart,LABEL_4,0,6.99069246934414e-08,6.99069246934414e-08,6.99069246934414e-08,6.99069246934414e-08,6.99069246934414e-08,6.99069246934414e-08
330,i have got older years now to be precise i feel more reluctant to please people,LABEL_4,-1,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08,3.5038688395161444e-08
331,i have got older years now to be precise i feel more reluctant to please people,LABEL_4,0,4.549155718791553e-08,4.549155718791553e-08,4.549155718791553e-08,4.549155718791553e-08,4.549155718791553e-08,4.549155718791553e-08
332,i am quick to cut and run if a relationship isn t working out but occasionally like now i feel reluctant to hurt the other person and i almost feel as if i owe them something,LABEL_4,-1,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08,3.732389686206261e-08
333,i am quick to cut and run if a relationship isn t working out but occasionally like now i feel reluctant to hurt the other person and i almost feel as if i owe them something,LABEL_4,0,4.227181094051957e-08,4.227181094051957e-08,4.227181094051957e-08,4.227181094051957e-08,4.227181094051957e-08,4.227181094051957e-08
334,i feel hesitant in pushing a girl so sweet but who doesn t acknowledge when her name is being called,LABEL_4,-1,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07,1.0808001604800666e-07
335,i feel hesitant in pushing a girl so sweet but who doesn t acknowledge when her name is being called,LABEL_4,0,1.1744847938643943e-07,1.1744847938643943e-07,1.1744847938643943e-07,1.1744847938643943e-07,1.1744847938643943e-07,1.1744847938643943e-07
336,i cant help feeling hesitant for i dont know where i stand in your life anymore,LABEL_4,-1,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07,1.0102046132942633e-07
337,i cant help feeling hesitant for i dont know where i stand in your life anymore,LABEL_4,0,1.0874523326265262e-07,1.0874523326265262e-07,1.0874523326265262e-07,1.0874523326265262e-07,1.0874523326265262e-07,1.0874523326265262e-07
338,i feel hesitant to tell kevin any of this,LABEL_4,-1,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07,1.1329540683391315e-07
339,i feel hesitant to tell kevin any of this,LABEL_4,0,1.2372032642815611e-07,1.2372032642815611e-07,1.2372032642815611e-07,1.2372032642815611e-07,1.2372032642815611e-07,1.2372032642815611e-07
340,i am feeling so reluctant to leave because being on a holiday just felt soooo good and having to face reality again is the last thing that comes into your mind,LABEL_4,-1,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08,4.217742954892856e-08
341,i am feeling so reluctant to leave because being on a holiday just felt soooo good and having to face reality again is the last thing that comes into your mind,LABEL_4,0,4.827583666155988e-08,4.827583666155988e-08,4.827583666155988e-08,4.827583666155988e-08,4.827583666155988e-08,4.827583666155988e-08
342,i cant help but feel like my hesitant teaching persona is slowly but surely emerging from slumber ever since yesterday afternoon when i spoke in great depth with my overseer carla about ways to incorporate art into the classroom,LABEL_4,-1,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08,6.013195985588027e-08
343,i cant help but feel like my hesitant teaching persona is slowly but surely emerging from slumber ever since yesterday afternoon when i spoke in great depth with my overseer carla about ways to incorporate art into the classroom,LABEL_4,0,6.330688506750448e-08,6.330688506750448e-08,6.330688506750448e-08,6.330688506750448e-08,6.330688506750448e-08,6.330688506750448e-08
344,im not really friends with them i feel hesitant about drawing the comics because i feel like im invading the privacy of someone who i dont really know,LABEL_4,-1,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08,8.976415699635254e-08
345,im not really friends with them i feel hesitant about drawing the comics because i feel like im invading the privacy of someone who i dont really know,LABEL_4,0,8.759734981822476e-08,8.759734981822476e-08,8.759734981822476e-08,8.759734981822476e-08,8.759734981822476e-08,8.759734981822476e-08
346,i was feeling quite reluctant to feeling tired and all but he managed to get me out on the pretenses that jerry was leaving the next day and won t be back for two weeks in addition i haven t seen him for three years now,LABEL_4,-1,6.176505706889657e-08,6.176505706889657e-08,6.176505706889657e-08,6.176505706889657e-08,6.176505706889657e-08,6.176505706889657e-08
347,i was feeling quite reluctant to feeling tired and all but he managed to get me out on the pretenses that jerry was leaving the next day and won t be back for two weeks in addition i haven t seen him for three years now,LABEL_4,0,6.685417019980378e-08,6.685417019980378e-08,6.685417019980378e-08,6.685417019980378e-08,6.685417019980378e-08,6.685417019980378e-08
348,i feel like im almost hesitant to talk about him and its somehow tied up with how hes the most likely candidate for putting a ring on my finger,LABEL_4,-1,1.0771513814233913e-07,1.0771513814233913e-07,1.0771513814233913e-07,1.0771513814233913e-07,1.0771513814233913e-07,1.0771513814233913e-07
349,i feel like im almost hesitant to talk about him and its somehow tied up with how hes the most likely candidate for putting a ring on my finger,LABEL_4,0,1.1859471982234027e-07,1.1859471982234027e-07,1.1859471982234027e-07,1.1859471982234027e-07,1.1859471982234027e-07,1.1859471982234027e-07
350,i was either feeling reluctant or dejected that my sunday a day supposedly for me to rest coz i had saturday classes would be for a biaje one thing that usually tires me,LABEL_4,-1,5.206677755609235e-08,5.206677755609235e-08,5.206677755609235e-08,5.206677755609235e-08,5.206677755609235e-08,5.206677755609235e-08
351,i was either feeling reluctant or dejected that my sunday a day supposedly for me to rest coz i had saturday classes would be for a biaje one thing that usually tires me,LABEL_4,0,5.583019913046883e-08,5.583019913046883e-08,5.583019913046883e-08,5.583019913046883e-08,5.583019913046883e-08,5.583019913046883e-08
352,i feel like a swan at a wedding apprehensive and relaxed although i suspect some kind of drama would be going on at this swan union,LABEL_4,-1,1.1632152308038712e-07,1.1632152308038712e-07,1.1632152308038712e-07,1.1632152308038712e-07,1.1632152308038712e-07,1.1632152308038712e-07
353,i feel like a swan at a wedding apprehensive and relaxed although i suspect some kind of drama would be going on at this swan union,LABEL_4,0,8.94354954539267e-08,8.94354954539267e-08,8.94354954539267e-08,8.94354954539267e-08,8.94354954539267e-08,8.94354954539267e-08
354,i feel that a lot of artists are reluctant to get involved in those kinds of things because they know it s going to be risky just in terms of having the basic requirements,LABEL_4,-1,7.108069866035294e-08,7.108069866035294e-08,7.108069866035294e-08,7.108069866035294e-08,7.108069866035294e-08,7.108069866035294e-08
355,i feel that a lot of artists are reluctant to get involved in those kinds of things because they know it s going to be risky just in terms of having the basic requirements,LABEL_4,0,8.266338369367077e-08,8.266338369367077e-08,8.266338369367077e-08,8.266338369367077e-08,8.266338369367077e-08,8.266338369367077e-08
356,im not going to speak to him about it but i do feel reluctant to keep in contact with him at this point,LABEL_4,-1,4.37344525039407e-08,4.37344525039407e-08,4.37344525039407e-08,4.37344525039407e-08,4.37344525039407e-08,4.37344525039407e-08
357,im not going to speak to him about it but i do feel reluctant to keep in contact with him at this point,LABEL_4,0,5.303013494994957e-08,5.303013494994957e-08,5.303013494994957e-08,5.303013494994957e-08,5.303013494994957e-08,5.303013494994957e-08
358,i feel slightly hesitant i am eager and interested to learn about a different way of life,LABEL_4,-1,1.7591300149888411e-07,1.7591300149888411e-07,1.7591300149888411e-07,1.7591300149888411e-07,1.7591300149888411e-07,1.7591300149888411e-07
359,i feel slightly hesitant i am eager and interested to learn about a different way of life,LABEL_4,0,1.916888834330166e-07,1.916888834330166e-07,1.916888834330166e-07,1.916888834330166e-07,1.916888834330166e-07,1.916888834330166e-07
360,i feel so unsure and unprepared for everything,LABEL_4,-1,1.0480789569555782e-07,1.0480789569555782e-07,1.0480789569555782e-07,1.0480789569555782e-07,1.0480789569555782e-07,1.0480789569555782e-07
361,i feel so unsure and unprepared for everything,LABEL_4,0,1.0661707960935018e-07,1.0661707960935018e-07,1.0661707960935018e-07,1.0661707960935018e-07,1.0661707960935018e-07,1.0661707960935018e-07
362,i know that have put their previous career paths aside and pursued environmentally related position in hopes of making a difference and i ve abandoned any inclination to feel the least bit hesitant to say that making a difference bit img src http s,LABEL_4,-1,1.4898607503255334e-07,1.4898607503255334e-07,1.4898607503255334e-07,1.4898607503255334e-07,1.4898607503255334e-07,1.4898607503255334e-07
363,i know that have put their previous career paths aside and pursued environmentally related position in hopes of making a difference and i ve abandoned any inclination to feel the least bit hesitant to say that making a difference bit img src http s,LABEL_4,0,1.409739383007036e-07,1.409739383007036e-07,1.409739383007036e-07,1.409739383007036e-07,1.409739383007036e-07,1.409739383007036e-07
